tech,target_post_BER,input_preFEC_BER,n,rate,clk_ns,area_total_um2,area_total_mm2,throughput_gbps,area_per_gbps
ASAP7,1e-15,0.001005859375,86,0.6976744186046512,0.8,3550.584297130435,0.003550584297130435,1.635174418604651,0.0021713795523784353
ASAP7,1e-15,0.0012558593749999,86,0.6744186046511628,0.8,3550.584297130435,0.003550584297130435,1.5279796511627906,0.002323711768300347
ASAP7,1e-15,0.00153515625,86,0.6511627906976745,0.8,3550.584297130435,0.003550584297130435,1.4244186046511629,0.0024926550983936113
ASAP7,1e-15,0.00183984375,86,0.627906976744186,0.8,3550.584297130435,0.003550584297130435,1.3244912790697672,0.0026807154967635007
ASAP7,1e-15,0.00217578125,86,0.6046511627906976,0.8,3550.584297130435,0.003550584297130435,1.2281976744186045,0.0028908899365985086
ASAP7,1e-15,0.0025390624999999,86,0.5813953488372093,0.8,3550.584297130435,0.003550584297130435,1.1355377906976742,0.003126786555424947
ASAP7,1e-15,0.0029296875,86,0.5581395348837209,0.8,3550.584297130435,0.003550584297130435,1.0465116279069766,0.003392780550591305
ASAP7,1e-15,0.00334375,86,0.5348837209302325,0.8,3550.584297130435,0.003550584297130435,0.9611191860465115,0.0036942185201145404
ASAP7,1e-15,0.00378125,86,0.5116279069767442,0.8,3550.584297130435,0.003550584297130435,0.879360465116279,0.004037689250290479
ASAP7,1e-15,0.00425,86,0.4883720930232558,0.8,3550.584297130435,0.003550584297130435,0.801235465116279,0.004431386841588643
ASAP7,1e-15,0.0047421875,86,0.4651162790697674,0.8,3550.584297130435,0.003550584297130435,0.7267441860465113,0.004885603992851481
NanGate45,1e-30,1e-30,86,1.0,2.0,0.0,0.0,1.2819767441860466,0.0
NanGate45,1e-30,1.0002302850208248e-30,86,0.9767441860465116,2.0,3493.5929780434785,0.0034935929780434785,1.2819767441860466,0.002725160962464754
NanGate45,1e-30,5.551115123125783e-17,86,0.9767441860465116,2.0,3493.5929780434785,0.0034935929780434785,1.2819767441860466,0.002725160962464754
NanGate45,1e-30,1.0295480024069549e-12,86,0.9534883720930232,2.0,3493.5929780434785,0.0034935929780434785,1.2216569767441856,0.0028597167982081072
NanGate45,1e-30,2.6496127247810367e-10,86,0.9302325581395348,2.0,3493.5929780434785,0.0034935929780434785,1.1627906976744182,0.0030044899611173926
NanGate45,1e-30,7.852911949157715e-09,86,0.9069767441860463,2.0,3493.5929780434785,0.0034935929780434785,1.105377906976744,0.0031605417079472896
NanGate45,1e-30,7.832050323486327e-08,86,0.8837209302325582,2.0,3493.5929780434785,0.0034935929780434785,1.0494186046511629,0.0033290747491605444
NanGate45,1e-30,4.1580200195312505e-07,86,0.8604651162790697,2.0,3493.5929780434785,0.0034935929780434785,0.9949127906976742,0.0035114564921751843
NanGate45,1e-30,1.48773193359375e-06,86,0.8372093023255814,2.0,3493.5929780434785,0.0034935929780434785,0.9418604651162791,0.0037092468655770265
NanGate45,1e-30,4.0740966796875e-06,86,0.813953488372093,2.0,3493.5929780434785,0.0034935929780434785,0.8902616279069767,0.003924231785949246
NanGate45,1e-30,9.2315673828125e-06,86,0.7906976744186046,2.0,3493.5929780434785,0.0034935929780434785,0.8401162790697675,0.004158463614003309
NanGate45,1e-30,1.8249511718750003e-05,86,0.7674418604651163,2.0,3493.5929780434785,0.0034935929780434785,0.7914244186046511,0.0044143103193643955
NanGate45,1e-30,3.2470703125e-05,86,0.7441860465116279,2.0,3493.5929780434785,0.0034935929780434785,0.7441860465116278,0.004694515564245925
NanGate45,1e-30,5.334472656250001e-05,86,0.7209302325581395,2.0,3493.5929780434785,0.0034935929780434785,0.6984011627906977,0.005002272567937384
NanGate45,1e-30,8.215332031249999e-05,86,0.6976744186046512,2.0,3493.5929780434785,0.0034935929780434785,0.6540697674418604,0.005341315486430918
NanGate45,1e-30,0.0001201171875,86,0.6744186046511628,2.0,3493.5929780434785,0.0034935929780434785,0.6111918604651163,0.0057160332197239315
NanGate45,1e-30,0.000168701171875,86,0.6511627906976745,2.0,3493.5929780434785,0.0034935929780434785,0.5697674418604651,0.006131612165545697
NanGate45,1e-30,0.0002285156249999,86,0.627906976744186,2.0,3493.5929780434785,0.0034935929780434785,0.529796511627907,0.006594216649914714
NanGate45,1e-30,0.00030078125,86,0.6046511627906976,2.0,3493.5929780434785,0.0034935929780434785,0.49127906976744173,0.007111218842881402
NanGate45,1e-30,0.00038623046875,86,0.5813953488372093,2.0,3493.5929780434785,0.0034935929780434785,0.45421511627906974,0.007691494300460523
NanGate45,1e-30,0.0004853515625,86,0.5581395348837209,2.0,3493.5929780434785,0.0034935929780434785,0.4186046511627907,0.008345805447548309
NanGate45,1e-30,0.000599609375,86,0.5348837209302325,2.0,3493.5929780434785,0.0034935929780434785,0.3844476744186046,0.009087304230222736
NanGate45,1e-30,0.000728515625,86,0.5116279069767442,2.0,3493.5929780434785,0.0034935929780434785,0.3517441860465116,0.009932198218569891
NanGate45,1e-30,0.00087109375,86,0.4883720930232558,2.0,3493.5929780434785,0.0034935929780434785,0.32049418604651164,0.010900643849859016
NanGate45,1e-30,0.00103125,86,0.4651162790697674,2.0,3493.5929780434785,0.0034935929780434785,0.29069767441860456,0.01201795984446957
NanGate45,1e-15,1e-15,86,1.0,2.0,0.0,0.0,1.2819767441860466,0.0
NanGate45,1e-15,1.0002302850208248e-15,86,0.9767441860465116,2.0,3493.5929780434785,0.0034935929780434785,1.2819767441860466,0.002725160962464754
NanGate45,1e-15,6.062909960746763e-10,86,0.9767441860465116,2.0,3493.5929780434785,0.0034935929780434785,1.2819767441860466,0.002725160962464754
NanGate45,1e-15,1.0299682617187501e-07,86,0.9534883720930232,2.0,3493.5929780434785,0.0034935929780434785,1.2216569767441856,0.0028597167982081072
NanGate45,1e-15,1.4896392822265626e-06,86,0.9302325581395348,2.0,3493.5929780434785,0.0034935929780434785,1.1627906976744182,0.0030044899611173926
NanGate45,1e-15,7.87353515625e-06,86,0.9069767441860463,2.0,3493.5929780434785,0.0034935929780434785,1.105377906976744,0.0031605417079472896
NanGate45,1e-15,2.484130859375e-05,86,0.8837209302325582,2.0,3493.5929780434785,0.0034935929780434785,1.0494186046511629,0.0033290747491605444
NanGate45,1e-15,5.810546875e-05,86,0.8604651162790697,2.0,3493.5929780434785,0.0034935929780434785,0.9949127906976742,0.0035114564921751843
NanGate45,1e-15,0.0001125488281249,86,0.8372093023255814,2.0,3493.5929780434785,0.0034935929780434785,0.9418604651162791,0.0037092468655770265
NanGate45,1e-15,0.00019140625,86,0.813953488372093,2.0,3493.5929780434785,0.0034935929780434785,0.8902616279069767,0.003924231785949246
NanGate45,1e-15,0.000296875,86,0.7906976744186046,2.0,3493.5929780434785,0.0034935929780434785,0.8401162790697675,0.004158463614003309
NanGate45,1e-15,0.0004306640625,86,0.7674418604651163,2.0,3493.5929780434785,0.0034935929780434785,0.7914244186046511,0.0044143103193643955
NanGate45,1e-15,0.00059375,86,0.7441860465116279,2.0,3493.5929780434785,0.0034935929780434785,0.7441860465116278,0.004694515564245925
NanGate45,1e-15,0.00078515625,86,0.7209302325581395,2.0,3493.5929780434785,0.0034935929780434785,0.6984011627906977,0.005002272567937384
NanGate45,1e-15,0.001005859375,86,0.6976744186046512,2.0,3493.5929780434785,0.0034935929780434785,0.6540697674418604,0.005341315486430918
NanGate45,1e-15,0.0012558593749999,86,0.6744186046511628,2.0,3493.5929780434785,0.0034935929780434785,0.6111918604651163,0.0057160332197239315
NanGate45,1e-15,0.00153515625,86,0.6511627906976745,2.0,3493.5929780434785,0.0034935929780434785,0.5697674418604651,0.006131612165545697
NanGate45,1e-15,0.00183984375,86,0.627906976744186,2.0,3493.5929780434785,0.0034935929780434785,0.529796511627907,0.006594216649914714
NanGate45,1e-15,0.00217578125,86,0.6046511627906976,2.0,3493.5929780434785,0.0034935929780434785,0.49127906976744173,0.007111218842881402
NanGate45,1e-15,0.0025390624999999,86,0.5813953488372093,2.0,3493.5929780434785,0.0034935929780434785,0.45421511627906974,0.007691494300460523
NanGate45,1e-15,0.0029296875,86,0.5581395348837209,2.0,3493.5929780434785,0.0034935929780434785,0.4186046511627907,0.008345805447548309
NanGate45,1e-15,0.00334375,86,0.5348837209302325,2.0,3493.5929780434785,0.0034935929780434785,0.3844476744186046,0.009087304230222736
NanGate45,1e-15,0.00378125,86,0.5116279069767442,2.0,3493.5929780434785,0.0034935929780434785,0.3517441860465116,0.009932198218569891
NanGate45,1e-15,0.00425,86,0.4883720930232558,2.0,3493.5929780434785,0.0034935929780434785,0.32049418604651164,0.010900643849859016
NanGate45,1e-15,0.0047421875,86,0.4651162790697674,2.0,3493.5929780434785,0.0034935929780434785,0.29069767441860456,0.01201795984446957
